date,open,high,low,close,volume
2025-08-14,49.38999938964844,50.02000045776367,49.11000061035156,49.810001373291016,25500
2025-08-15,50.0,50.0,49.0,49.540000915527344,124500
2025-08-18,49.15999984741211,49.29999923706055,48.939998626708984,48.939998626708984,16800
2025-08-19,49.25,50.13999938964844,49.02000045776367,49.47999954223633,33300
2025-08-20,49.93000030517578,49.939998626708984,49.189998626708984,49.790000915527344,21600
2025-08-21,49.43000030517578,49.689998626708984,48.9900016784668,49.34000015258789,18900
2025-08-22,49.689998626708984,52.349998474121094,49.689998626708984,52.08000183105469,47000
2025-08-25,51.88999938964844,52.380001068115234,51.31999969482422,51.5099983215332,17700
2025-08-26,51.83000183105469,52.31999969482422,51.720001220703125,52.060001373291016,25100
2025-08-27,51.869998931884766,52.880001068115234,51.869998931884766,52.4900016784668,24300
2025-08-28,52.290000915527344,52.65999984741211,51.7599983215332,52.380001068115234,19700
2025-08-29,52.439998626708984,52.61000061035156,52.11000061035156,52.31999969482422,23200
2025-09-02,51.790000915527344,51.93000030517578,51.36000061035156,51.79999923706055,31000
2025-09-03,51.52000045776367,51.939998626708984,50.93000030517578,51.709999084472656,24100
2025-09-04,51.97999954223633,52.47999954223633,51.63999938964844,52.31999969482422,18100
2025-09-05,52.689998626708984,53.470001220703125,51.58000183105469,52.0099983215332,26500
2025-09-08,52.27000045776367,52.369998931884766,51.529998779296875,52.2599983215332,18800
2025-09-09,52.060001373291016,52.060001373291016,51.619998931884766,51.779998779296875,14800
2025-09-10,51.75,51.970001220703125,51.290000915527344,51.7400016784668,18900
2025-09-11,51.7400016784668,52.540000915527344,51.720001220703125,52.540000915527344,23700
2025-09-12,51.849998474121094,52.040000915527344,51.56999969482422,51.790000915527344,19100
2025-09-15,51.70000076293945,52.0,51.58000183105469,51.93000030517578,21600
2025-09-16,51.72999954223633,51.72999954223633,50.7400016784668,51.0099983215332,18900
2025-09-17,51.0,52.83000183105469,51.0,51.310001373291016,35100
2025-09-18,52.20000076293945,52.79999923706055,51.369998931884766,52.689998626708984,37200
2025-09-19,52.4900016784668,52.4900016784668,51.54999923706055,52.29999923706055,109200
2025-09-22,51.83000183105469,52.060001373291016,51.09000015258789,51.47999954223633,47200
2025-09-23,51.869998931884766,52.2400016784668,51.220001220703125,51.70000076293945,31200
2025-09-24,51.400001525878906,51.66999816894531,51.13999938964844,51.400001525878906,37400
2025-09-25,51.209999084472656,51.79999923706055,51.119998931884766,51.41999816894531,31900
2025-09-26,51.52000045776367,51.93000030517578,51.22999954223633,51.91999816894531,30100
2025-09-29,51.88999938964844,51.88999938964844,50.70000076293945,51.0099983215332,36800
2025-09-30,50.81999969482422,51.5099983215332,50.5,51.2599983215332,125900
2025-10-01,50.959999084472656,51.209999084472656,49.88999938964844,50.02000045776367,56500
2025-10-02,49.779998779296875,49.97999954223633,49.22999954223633,49.689998626708984,34700
2025-10-03,49.97999954223633,50.709999084472656,49.79999923706055,50.220001220703125,26500
2025-10-06,50.599998474121094,51.52000045776367,50.41999816894531,50.9900016784668,31000
2025-10-07,51.06999969482422,51.939998626708984,50.119998931884766,50.150001525878906,32300
2025-10-08,50.290000915527344,50.540000915527344,49.97999954223633,50.31999969482422,18700
2025-10-09,50.29999923706055,50.63999938964844,49.0,50.34000015258789,21800
2025-10-10,50.18000030517578,50.2400016784668,48.720001220703125,48.720001220703125,20800
2025-10-13,49.43000030517578,49.75,46.06999969482422,49.040000915527344,45500
2025-10-14,48.38999938964844,50.90999984741211,48.38999938964844,50.689998626708984,31000
2025-10-15,50.90999984741211,50.90999984741211,49.459999084472656,50.0099983215332,32400
2025-10-16,49.86000061035156,49.959999084472656,46.900001525878906,47.68000030517578,48100
2025-10-17,47.9900016784668,48.91999816894531,47.9900016784668,48.54999923706055,40500
2025-10-20,48.7599983215332,49.83000183105469,48.7400016784668,49.83000183105469,26900
2025-10-21,49.56999969482422,49.81999969482422,49.38999938964844,49.79999923706055,19600
2025-10-22,49.970001220703125,50.290000915527344,49.459999084472656,49.83000183105469,26100
2025-10-23,49.349998474121094,50.13999938964844,49.150001525878906,49.75,34900
2025-10-24,49.959999084472656,50.75,49.959999084472656,50.61000061035156,10700
2025-10-27,50.849998474121094,50.849998474121094,50.11000061035156,50.22999954223633,15300
2025-10-28,49.79999923706055,50.72999954223633,49.79999923706055,50.09000015258789,19600
2025-10-29,49.86000061035156,50.619998931884766,48.81999969482422,49.58000183105469,36700
2025-10-30,49.279998779296875,50.11000061035156,49.029998779296875,49.119998931884766,25600
2025-10-31,49.720001220703125,51.209999084472656,47.869998931884766,50.61000061035156,54600
2025-11-03,51.04999923706055,51.470001220703125,49.97999954223633,50.81999969482422,38600
2025-11-04,50.47999954223633,50.880001068115234,50.18000030517578,50.56999969482422,18600
2025-11-05,51.060001373291016,52.38999938964844,51.02000045776367,51.91999816894531,24500
2025-11-06,51.459999084472656,52.119998931884766,51.0,51.400001525878906,23800
2025-11-07,51.400001525878906,51.90999984741211,51.29999923706055,51.459999084472656,13700
2025-11-10,51.560001373291016,52.27000045776367,50.79999923706055,52.060001373291016,16100
2025-11-11,52.25,52.720001220703125,51.93000030517578,52.380001068115234,11600
2025-11-12,52.47999954223633,52.959999084472656,52.209999084472656,52.59000015258789,21800
2025-11-13,52.810001373291016,53.16999816894531,52.22999954223633,52.7400016784668,27200
2025-11-14,51.7400016784668,52.5,51.63999938964844,52.27000045776367,11600
2025-11-17,51.83000183105469,52.189998626708984,50.2400016784668,50.34000015258789,15600
2025-11-18,49.9900016784668,50.619998931884766,49.9900016784668,50.29999923706055,10700
2025-11-19,50.130001068115234,50.130001068115234,49.36000061035156,49.79999923706055,16900
2025-11-20,50.47999954223633,50.47999954223633,49.540000915527344,49.869998931884766,15100
2025-11-21,50.02000045776367,51.81999969482422,49.56999969482422,51.540000915527344,25500
2025-11-24,51.150001525878906,51.439998626708984,50.619998931884766,51.04999923706055,17100
2025-11-25,51.099998474121094,52.97999954223633,50.70000076293945,52.599998474121094,26000
2025-11-26,52.18000030517578,52.720001220703125,51.650001525878906,52.529998779296875,29000
2025-11-28,52.400001525878906,52.400001525878906,51.88999938964844,52.220001220703125,9600
2025-12-01,52.68000030517578,53.459999084472656,52.2400016784668,52.97999954223633,26100
2025-12-02,53.529998779296875,53.810001373291016,52.650001525878906,52.650001525878906,23900
2025-12-03,52.7599983215332,54.5,52.689998626708984,54.4900016784668,36700
2025-12-04,54.25,54.779998779296875,53.95000076293945,54.349998474121094,25400
2025-12-05,53.93000030517578,54.13999938964844,53.66999816894531,53.91999816894531,14700
2025-12-08,53.349998474121094,54.5,53.349998474121094,54.220001220703125,21900
2025-12-09,54.209999084472656,55.18000030517578,54.060001373291016,54.439998626708984,26000
2025-12-10,54.540000915527344,57.290000915527344,54.540000915527344,56.560001373291016,46800
2025-12-11,56.29999923706055,57.650001525878906,56.29999923706055,57.43000030517578,25800
2025-12-12,57.04999923706055,57.66999816894531,55.150001525878906,57.2400016784668,33700
2025-12-15,57.79999923706055,58.34000015258789,57.5099983215332,57.90999984741211,29600
2025-12-16,57.84000015258789,58.27000045776367,57.0099983215332,57.5,38300
2025-12-17,57.45000076293945,58.13999938964844,57.31999969482422,57.59000015258789,25800
