date,open,high,low,close,volume
2025-08-14,42.29999923706055,42.56999969482422,41.79999923706055,41.810001373291016,11900
2025-08-15,42.27000045776367,42.380001068115234,41.2400016784668,41.40999984741211,8800
2025-08-18,41.349998474121094,42.0,41.20000076293945,41.209999084472656,18200
2025-08-19,41.560001373291016,41.59000015258789,41.20000076293945,41.220001220703125,5700
2025-08-20,41.189998626708984,41.470001220703125,41.189998626708984,41.40999984741211,4100
2025-08-21,41.0099983215332,41.41999816894531,41.0099983215332,41.290000915527344,12100
2025-08-22,42.650001525878906,43.77000045776367,42.619998931884766,43.709999084472656,17800
2025-08-25,43.70000076293945,43.70000076293945,41.95000076293945,42.2599983215332,11600
2025-08-26,42.599998474121094,43.40999984741211,42.15999984741211,42.88999938964844,9000
2025-08-27,43.099998474121094,43.400001525878906,43.099998474121094,43.209999084472656,7200
2025-08-28,43.61000061035156,43.72999954223633,42.52000045776367,43.02000045776367,10100
2025-08-29,43.400001525878906,43.689998626708984,43.11000061035156,43.38999938964844,10700
2025-09-02,43.150001525878906,43.77000045776367,43.150001525878906,43.459999084472656,9500
2025-09-03,43.470001220703125,44.16999816894531,43.470001220703125,43.70000076293945,10500
2025-09-04,44.2400016784668,45.310001373291016,43.880001068115234,44.869998931884766,12200
2025-09-05,44.880001068115234,45.130001068115234,44.459999084472656,44.79999923706055,14000
2025-09-08,44.7599983215332,45.4900016784668,44.70000076293945,45.18000030517578,11300
2025-09-09,45.0099983215332,45.279998779296875,44.880001068115234,45.0,16100
2025-09-10,45.36000061035156,45.849998474121094,44.900001525878906,45.099998474121094,18300
2025-09-11,45.75,46.59000015258789,45.380001068115234,45.58000183105469,25300
2025-09-12,45.369998931884766,46.06999969482422,44.2400016784668,44.380001068115234,13300
2025-09-15,44.25,44.349998474121094,43.59000015258789,43.59000015258789,15800
2025-09-16,43.5,43.75,42.970001220703125,43.09000015258789,9500
2025-09-17,43.630001068115234,45.5,43.2400016784668,43.33000183105469,18200
2025-09-18,43.880001068115234,45.33000183105469,43.880001068115234,45.130001068115234,16400
2025-09-19,45.290000915527344,45.5,43.279998779296875,43.31999969482422,122700
2025-09-22,44.040000915527344,44.040000915527344,43.40999984741211,43.41999816894531,16100
2025-09-23,43.310001373291016,44.2400016784668,43.310001373291016,43.439998626708984,11500
2025-09-24,43.619998931884766,44.5,43.13999938964844,43.13999938964844,10400
2025-09-25,43.150001525878906,43.5,42.810001373291016,43.099998474121094,12600
2025-09-26,43.70000076293945,44.11000061035156,43.529998779296875,43.9900016784668,13400
2025-09-29,43.9900016784668,44.0,42.86000061035156,42.97999954223633,18600
2025-09-30,42.900001525878906,43.25,42.869998931884766,43.13999938964844,15000
2025-10-01,42.84000015258789,43.15999984741211,42.650001525878906,42.810001373291016,17800
2025-10-02,42.25,42.630001068115234,41.5,42.27000045776367,14200
