Date,Open,High,Low,Close,Volume,SharesOutstanding,Turnover
2003-10-07,43145624.0,45416448.0,43145624.0,45132596.0,0.0,,
2003-10-08,46268008.0,46268008.0,44281036.0,44848744.0,0.0,,
2003-10-09,45416448.0,47403416.0,45416448.0,46835712.0,0.0,,
2003-10-10,46835712.0,48254976.0,46835712.0,47971124.0,0.0,,
2003-10-13,47403416.0,49106536.0,46835712.0,47687272.0,0.0,,
2003-10-14,48254976.0,48538828.0,46551860.0,48254976.0,0.0,,
2003-10-15,48254976.0,48254976.0,46551860.0,46835712.0,0.0,,
2003-10-16,47403416.0,48254976.0,47119564.0,47119564.0,0.0,,
2003-10-17,46835712.0,48254976.0,46835712.0,48254976.0,0.0,,
2003-10-20,47971124.0,48254976.0,46551860.0,47971124.0,0.0,,
2003-10-21,46551860.0,47971124.0,46551860.0,47687272.0,0.0,,
2003-10-22,47971124.0,47971124.0,46551860.0,46835712.0,0.0,,
2003-10-23,46551860.0,46835712.0,44564888.0,45416448.0,0.0,,
2003-10-24,44564888.0,44564888.0,42577920.0,42861772.0,0.0,,
2003-10-27,42861772.0,43429480.0,42577920.0,42577920.0,0.0,,
2003-10-28,42577920.0,43997184.0,42294068.0,42294068.0,0.0,,
2003-10-29,42294068.0,43429480.0,42294068.0,42294068.0,0.0,,
2003-10-30,42294068.0,42577920.0,42010216.0,42577920.0,0.0,,
2003-10-31,42577920.0,42577920.0,39739392.0,41158656.0,0.0,,
2003-11-03,42294068.0,43997184.0,41158656.0,43997184.0,0.0,,
2003-11-04,47971124.0,48254976.0,42577920.0,43997184.0,0.0,,
2003-11-05,43997184.0,43997184.0,42577920.0,43997184.0,0.0,,
2003-11-06,42577920.0,42577920.0,42294068.0,42577920.0,0.0,,
2003-11-07,41158656.0,41158656.0,38887832.0,39739392.0,0.0,,
2003-11-10,39739392.0,39739392.0,39739392.0,39739392.0,0.0,,
2003-11-11,39739392.0,39739392.0,35481600.0,39739392.0,0.0,,
2003-11-12,39739392.0,39739392.0,39739392.0,39739392.0,0.0,,
2003-11-13,38036276.0,39171688.0,36900864.0,38887832.0,0.0,,
2003-11-14,36900864.0,39171688.0,34062336.0,34630040.0,0.0,,
2003-11-17,34062336.0,34630040.0,31223808.0,34062336.0,0.0,,
2003-11-18,34062336.0,35481600.0,32926924.0,35481600.0,0.0,,
2003-11-19,35481600.0,36900864.0,34062336.0,34062336.0,0.0,,
2003-11-20,33494630.0,36900864.0,33494630.0,36333160.0,0.0,,
2003-11-21,34062336.0,36900864.0,34062336.0,36900864.0,0.0,,
2003-11-24,34062336.0,34062336.0,31223808.0,32075366.0,0.0,,
2003-11-25,32075366.0,34062336.0,32075366.0,33494630.0,0.0,,
2003-11-26,32643072.0,32643072.0,32075366.0,32643072.0,0.0,,
2003-11-28,32359220.0,34062336.0,32359220.0,34062336.0,0.0,,
2003-12-01,33494630.0,34062336.0,31223808.0,31223808.0,0.0,,
2003-12-02,32643072.0,32643072.0,30939956.0,32643072.0,0.0,,
2003-12-03,32643072.0,32643072.0,30939956.0,32643072.0,0.0,,
2003-12-04,32643072.0,32643072.0,31223808.0,32643072.0,0.0,,
2003-12-05,31223808.0,32643072.0,31223808.0,31791514.0,0.0,,
2003-12-08,32643072.0,32643072.0,29804544.0,29804544.0,0.0,,
2003-12-09,31223808.0,31223808.0,31223808.0,31223808.0,0.0,,
2003-12-10,31223808.0,32643072.0,25830604.0,28385280.0,0.0,,
2003-12-11,26398310.0,32643072.0,26114458.0,32643072.0,0.0,,
2003-12-12,31223808.0,35481600.0,30939956.0,35481600.0,0.0,,
2003-12-15,35765452.0,35765452.0,30656102.0,30656102.0,0.0,,
2003-12-16,31223808.0,39455540.0,31223808.0,36049304.0,0.0,,
2003-12-17,36333160.0,38887832.0,36333160.0,38036276.0,0.0,,
2003-12-18,38036276.0,39455540.0,36333160.0,39171688.0,0.0,,
2003-12-19,39455540.0,39455540.0,35197748.0,35481600.0,0.0,,
2003-12-22,34913896.0,35481600.0,33210778.0,34913896.0,0.0,,
2003-12-23,34913896.0,36333160.0,34630040.0,34630040.0,0.0,,
2003-12-24,35481600.0,35481600.0,32643072.0,33210778.0,0.0,,
2003-12-26,34062336.0,34062336.0,32643072.0,33494630.0,0.0,,
2003-12-29,33494630.0,34630040.0,33210778.0,34062336.0,0.0,,
2003-12-30,34630040.0,35197748.0,34346188.0,34630040.0,0.0,,
