Date,Open,High,Low,Close,Volume,SharesOutstanding,Turnover
2010-06-02,30300.0,30300.0,30300.0,30300.0,0.0,,
2010-06-03,22500.0,30300.0,22500.0,30300.0,0.0,,
2010-06-04,30300.0,30300.0,30300.0,30300.0,0.0,,
2010-06-07,24000.0,24000.0,24000.0,24000.0,0.0,,
2010-06-08,24000.0,24000.0,24000.0,24000.0,0.0,,
2010-06-09,24000.0,24000.0,24000.0,24000.0,0.0,,
2010-06-10,24000.0,24000.0,24000.0,24000.0,0.0,,
2010-06-11,24000.0,24000.0,24000.0,24000.0,0.0,,
2010-06-14,24000.0,24000.0,24000.0,24000.0,0.0,,
2010-06-15,24000.0,24000.0,24000.0,24000.0,0.0,,
2010-06-16,24000.0,24000.0,24000.0,24000.0,0.0,,
2010-06-17,24000.0,24000.0,24000.0,24000.0,0.0,,
2010-06-18,24000.0,24000.0,24000.0,24000.0,0.0,,
2010-06-21,29400.0,29400.0,29400.0,29400.0,0.0,,
2010-06-22,29400.0,31500.0,27000.0,27000.0,0.0,,
2010-06-23,27000.0,27000.0,27000.0,27000.0,0.0,,
2010-06-24,27000.0,27000.0,27000.0,27000.0,0.0,,
2010-06-25,15300.0,15300.0,15300.0,15300.0,0.0,,
2010-06-28,15300.0,19500.0,15300.0,19500.0,0.0,,
2010-06-29,19500.0,19500.0,19500.0,19500.0,0.0,,
2010-06-30,19500.0,19500.0,18000.0,18000.0,0.0,,
2010-07-01,21000.0,21000.0,18000.0,18000.0,0.0,,
2010-07-02,24000.0,25500.0,18000.0,18000.0,2.0,,
2010-07-06,25500.0,25500.0,25500.0,25500.0,5.0,,
2010-07-07,25500.0,25500.0,25500.0,25500.0,0.0,,
2010-07-08,24000.0,24000.0,21300.0,21300.0,0.0,,
2010-07-09,24000.0,24000.0,21900.0,21900.0,0.0,,
2010-07-12,22500.0,22500.0,22500.0,22500.0,0.0,,
2010-07-13,25500.0,25500.0,22200.0,22200.0,0.0,,
2010-07-14,21000.0,22500.0,21000.0,22500.0,0.0,,
