ticker,rows,start,end,shares_rows,shares_start,shares_end,shares_status,failure_reason,status,shares_missing,turnover_missing
DTSS,1217,2018-03-05,2022-12-30,0,,,missing,,ok,1217.0,1217.0
DTST,2719,2012-03-14,2022-12-30,0,,,missing,,ok,2719.0,2719.0
DTSTW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
DUO,797,2019-11-01,2022-12-30,0,,,missing,,ok,797.0,797.0
DUOL,361,2021-07-28,2022-12-30,0,,,missing,,ok,361.0,361.0
DUOT,1409,2017-05-30,2022-12-30,0,,,missing,,ok,1409.0,1409.0
DVAX,4751,2004-02-19,2022-12-30,0,,,missing,,ok,4751.0,4751.0
DVLT,1116,2018-07-27,2022-12-30,0,,,missing,,ok,1116.0,1116.0
DWSN,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
DWTX,513,2020-12-17,2022-12-30,0,,,missing,,ok,513.0,513.0
DXLG,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
DXPE,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
DXR,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
DXST,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
DYAI,3767,2008-01-16,2022-12-30,0,,,missing,,ok,3767.0,3767.0
DYN,577,2020-09-17,2022-12-30,0,,,missing,,ok,577.0,577.0
DYOR,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
DYORU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
DYORW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
EBAY,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EBC,557,2020-10-15,2022-12-30,0,,,missing,,ok,557.0,557.0
EBMT,5721,2000-04-06,2022-12-30,0,,,missing,,ok,5721.0,5721.0
EBON,634,2020-06-26,2022-12-30,0,,,missing,,ok,634.0,634.0
ECBK,109,2022-07-28,2022-12-30,0,,,missing,,ok,109.0,109.0
ECOR,1140,2018-06-22,2022-12-30,0,,,missing,,ok,1140.0,1140.0
ECPG,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
ECX,443,2021-03-31,2022-12-30,0,,,missing,,ok,443.0,443.0
ECXWW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
EDAP,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EDBL,166,2022-05-05,2022-12-30,0,,,missing,,ok,166.0,166.0
EDBLW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
EDHL,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EDIT,1741,2016-02-03,2022-12-30,0,,,missing,,ok,1741.0,1741.0
EDRY,1155,2018-06-01,2022-12-30,0,,,missing,,ok,1155.0,1155.0
EDSA,3156,2010-06-21,2022-12-30,0,,,missing,,ok,3156.0,3156.0
EDTK,616,2020-07-23,2022-12-30,0,,,missing,,ok,616.0,616.0
EDUC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EEFT,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EEIQ,448,2021-03-24,2022-12-30,0,,,missing,,ok,448.0,448.0
EFOI,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EFSC,4902,2003-07-15,2022-12-30,0,,,missing,,ok,4902.0,4902.0
EFSCP,286,2021-11-11,2022-12-30,0,,,missing,,ok,286.0,286.0
EFSI,5408,2001-07-05,2022-12-30,0,,,missing,,ok,5408.0,5408.0
EFTY,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EGAN,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EGBN,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EGHA,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EGHAR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
EGHAU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EGHT,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EH,768,2019-12-13,2022-12-30,0,,,missing,,ok,768.0,768.0
EHGO,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EHLD,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EHTH,4077,2006-10-20,2022-12-30,0,,,missing,,ok,4077.0,4077.0
EIKN,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EJH,412,2021-05-14,2022-12-30,0,,,missing,,ok,412.0,412.0
EKSO,2255,2014-01-17,2022-12-30,0,,,missing,,ok,2255.0,2255.0
ELAB,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ELBM,499,2021-01-08,2022-12-30,0,,,missing,,ok,499.0,499.0
ELDN,2088,2014-09-17,2022-12-30,0,,,missing,,ok,2088.0,2088.0
ELE,608,2020-08-04,2022-12-30,0,,,missing,,ok,608.0,608.0
ELOG,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ELPW,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ELSE,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
ELTK,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
ELTX,480,2021-02-05,2022-12-30,0,,,missing,,ok,480.0,480.0
ELUT,562,2020-10-08,2022-12-30,0,,,missing,,ok,562.0,562.0
ELVA,3271,2010-01-05,2022-12-30,0,,,missing,,ok,3271.0,3271.0
ELVN,708,2020-03-12,2022-12-30,0,,,missing,,ok,708.0,708.0
ELVR,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ELWT,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EM,442,2021-04-01,2022-12-30,0,,,missing,,ok,442.0,442.0
EMAT,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EMBC,197,2022-03-22,2022-12-30,0,,,missing,,ok,197.0,197.0
EMIS,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EMISR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
EML,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EMPD,312,2021-10-06,2022-12-30,0,,,missing,,ok,312.0,312.0
EMPG,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ENGN,231,2022-02-01,2022-12-30,0,,,missing,,ok,231.0,231.0
ENGNW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
ENGS,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ENLT,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ENLV,2121,2014-07-31,2022-12-30,0,,,missing,,ok,2121.0,2121.0
ENPH,2707,2012-03-30,2022-12-30,0,,,missing,,ok,2707.0,2707.0
ENSC,1210,2018-03-14,2022-12-30,0,,,missing,,ok,1210.0,1210.0
ENSG,3812,2007-11-09,2022-12-30,0,,,missing,,ok,3812.0,3812.0
ENTA,2464,2013-03-21,2022-12-30,0,,,missing,,ok,2464.0,2464.0
ENTG,5656,2000-07-11,2022-12-30,0,,,missing,,ok,5656.0,5656.0
ENTX,1136,2018-06-28,2022-12-30,0,,,missing,,ok,1136.0,1136.0
ENVB,1931,2015-05-04,2022-12-30,0,,,missing,,ok,1931.0,1931.0
ENVX,502,2021-01-05,2022-12-30,0,,,missing,,ok,502.0,502.0
EOLS,1233,2018-02-08,2022-12-30,0,,,missing,,ok,1233.0,1233.0
EOSE,545,2020-11-02,2022-12-30,0,,,missing,,ok,545.0,545.0
EPOW,478,2021-02-09,2022-12-30,0,,,missing,,ok,478.0,478.0
EPRX,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EPSM,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EPSN,3808,2007-11-15,2022-12-30,0,,,missing,,ok,3808.0,3808.0
EQ,1062,2018-10-12,2022-12-30,0,,,missing,,ok,1062.0,1062.0
EQIX,5633,2000-08-11,2022-12-30,0,,,missing,,ok,5633.0,5633.0
EQPT,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ERAS,369,2021-07-16,2022-12-30,0,,,missing,,ok,369.0,369.0
ERIC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
ERIE,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
ERII,3651,2008-07-02,2022-12-30,0,,,missing,,ok,3651.0,3651.0
ERNA,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
ERNAW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
ESCA,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
ESEA,4194,2006-05-05,2022-12-30,0,,,missing,,ok,4194.0,4194.0
ESGL,185,2022-04-07,2022-12-30,0,,,missing,,ok,185.0,185.0
ESGLW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
ESHA,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ESHAR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
ESLA,328,2021-09-14,2022-12-30,0,,,missing,,ok,328.0,328.0
ESLAW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
ESLT,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
ESOA,4090,2006-10-03,2022-12-30,0,,,missing,,ok,4090.0,4090.0
ESPR,2397,2013-06-26,2022-12-30,0,,,missing,,ok,2397.0,2397.0
ESQ,1389,2017-06-27,2022-12-30,0,,,missing,,ok,1389.0,1389.0
ESTA,1122,2018-07-19,2022-12-30,0,,,missing,,ok,1122.0,1122.0
ETHM,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ETHMU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ETHMW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
ETHZ,1389,2017-06-27,2022-12-30,0,,,missing,,ok,1389.0,1389.0
ETON,1040,2018-11-13,2022-12-30,0,,,missing,,ok,1040.0,1040.0
ETOR,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
ETS,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EU,3013,2011-01-12,2022-12-30,0,,,missing,,ok,3013.0,3013.0
EUDA,264,2021-12-14,2022-12-30,0,,,missing,,ok,264.0,264.0
EUDAW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
EURK,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EURKR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
EURKU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EVAX,480,2021-02-05,2022-12-30,0,,,missing,,ok,480.0,480.0
EVCM,379,2021-07-01,2022-12-30,0,,,missing,,ok,379.0,379.0
EVER,1136,2018-06-28,2022-12-30,0,,,missing,,ok,1136.0,1136.0
EVGN,3074,2010-10-15,2022-12-30,0,,,missing,,ok,3074.0,3074.0
EVGO,531,2020-11-20,2022-12-30,0,,,missing,,ok,531.0,531.0
EVGOW,503,2021-01-04,2022-12-30,0,,,missing,,ok,503.0,503.0
EVLV,574,2020-09-22,2022-12-30,0,,,missing,,ok,574.0,574.0
EVLVW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
EVO,4760,2004-02-05,2022-12-30,0,,,missing,,ok,4760.0,4760.0
EVOX,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EVOXU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EVOXW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
EVRG,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EVTV,1397,2017-06-15,2022-12-30,0,,,missing,,ok,1397.0,1397.0
EWBC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EWCZ,355,2021-08-05,2022-12-30,0,,,missing,,ok,355.0,355.0
EWTX,446,2021-03-26,2022-12-30,0,,,missing,,ok,446.0,446.0
EXAS,5514,2001-02-01,2022-12-30,0,,,missing,,ok,5514.0,5514.0
EXE,477,2021-02-10,2022-12-30,0,,,missing,,ok,477.0,477.0
EXEEL,476,2021-02-11,2022-12-30,0,,,missing,,ok,476.0,476.0
EXEEW,476,2021-02-11,2022-12-30,0,,,missing,,ok,476.0,476.0
EXEEZ,476,2021-02-11,2022-12-30,0,,,missing,,ok,476.0,476.0
EXEL,5714,2000-04-17,2022-12-30,0,,,missing,,ok,5714.0,5714.0
EXFY,287,2021-11-10,2022-12-30,0,,,missing,,ok,287.0,287.0
EXLS,4077,2006-10-20,2022-12-30,0,,,missing,,ok,4077.0,4077.0
EXOZ,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
EXPE,4393,2005-07-21,2022-12-30,0,,,missing,,ok,4393.0,4393.0
EXPI,1234,2018-02-07,2022-12-30,0,,,missing,,ok,1234.0,1234.0
EXPO,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EXTR,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EYE,1303,2017-10-27,2022-12-30,0,,,missing,,ok,1303.0,1303.0
EYPT,4514,2005-01-27,2022-12-30,0,,,missing,,ok,4514.0,4514.0
EZGO,488,2021-01-26,2022-12-30,0,,,missing,,ok,488.0,488.0
EZPW,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
EZRA,478,2021-02-09,2022-12-30,0,,,missing,,ok,478.0,478.0
EZRAW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
FA,385,2021-06-23,2022-12-30,0,,,missing,,ok,385.0,385.0
FACT,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FACTU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FACTW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
FAMI,1227,2018-02-16,2022-12-30,0,,,missing,,ok,1227.0,1227.0
FARM,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FATE,2330,2013-10-01,2022-12-30,0,,,missing,,ok,2330.0,2330.0
FATN,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FBGL,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FBIO,2798,2011-11-17,2022-12-30,0,,,missing,,ok,2798.0,2798.0
FBIOP,1291,2017-11-14,2022-12-30,0,,,missing,,ok,1291.0,1291.0
FBIZ,4315,2005-11-09,2022-12-30,0,,,missing,,ok,4315.0,4315.0
FBLA,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FBLG,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FBNC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FBRX,1440,2017-04-13,2022-12-30,0,,,missing,,ok,1440.0,1440.0
FBYD,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FBYDW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
FCAP,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FCBC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FCCO,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FCEL,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FCFS,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FCHL,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FCNCA,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FCNCO,247,2022-01-07,2022-12-30,0,,,missing,,ok,247.0,247.0
FCNCP,712,2020-03-06,2022-12-30,0,,,missing,,ok,712.0,712.0
FCUV,2045,2014-11-17,2022-12-30,0,,,missing,,ok,2045.0,2045.0
FDBC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FDMT,517,2020-12-11,2022-12-30,0,,,missing,,ok,517.0,517.0
FDSB,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FDUS,2903,2011-06-21,2022-12-30,0,,,missing,,ok,2903.0,2903.0
FEAM,202,2022-03-15,2022-12-30,0,,,missing,,ok,202.0,202.0
FEBO,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FEED,1914,2015-05-28,2022-12-30,0,,,missing,,ok,1914.0,1914.0
FEIM,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FELE,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FEMY,388,2021-06-18,2022-12-30,0,,,missing,,ok,388.0,388.0
FENC,1333,2017-09-15,2022-12-30,0,,,missing,,ok,1333.0,1333.0
FERA,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FERAR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
FERAU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FFAI,587,2020-09-02,2022-12-30,0,,,missing,,ok,587.0,587.0
FFAIW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
FFBC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FFIC,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FFIN,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FFIV,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FGBI,2614,2012-08-13,2022-12-30,0,,,missing,,ok,2614.0,2614.0
FGBIP,427,2021-04-23,2022-12-30,0,,,missing,,ok,427.0,427.0
FGI,236,2022-01-25,2022-12-30,0,,,missing,,ok,236.0,236.0
FGIIU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FGIWW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
FGL,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FGMC,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FGMCR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
FGMCU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FGNX,2205,2014-04-01,2022-12-30,0,,,missing,,ok,2205.0,2205.0
FGNXP,1204,2018-03-22,2022-12-30,0,,,missing,,ok,1204.0,1204.0
FHB,1613,2016-08-05,2022-12-30,0,,,missing,,ok,1613.0,1613.0
FHTX,551,2020-10-23,2022-12-30,0,,,missing,,ok,551.0,551.0
FIBK,3217,2010-03-24,2022-12-30,0,,,missing,,ok,3217.0,3217.0
FIEE,3332,2009-10-07,2022-12-30,0,,,missing,,ok,3332.0,3332.0
FIGR,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FIGX,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FIGXU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FIGXW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01),empty,,
FINW,280,2021-11-19,2022-12-30,0,,,missing,,ok,280.0,280.0
FIP,115,2022-07-20,2022-12-30,0,,,missing,,ok,115.0,115.0
FISI,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FISV,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FITB,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FITBI,2283,2013-12-06,2022-12-30,0,,,missing,,ok,2283.0,2283.0
FITBM,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2000-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 946702800, endDate = 1672549200"")",empty,,
FITBO,832,2019-09-13,2022-12-30,0,,,missing,,ok,832.0,832.0
FITBP,843,2019-08-28,2022-12-30,0,,,missing,,ok,843.0,843.0
FIVE,2631,2012-07-19,2022-12-30,0,,,missing,,ok,2631.0,2631.0
FIVN,2202,2014-04-04,2022-12-30,0,,,missing,,ok,2202.0,2202.0
FIZZ,5787,2000-01-03,2022-12-30,0,,,missing,,ok,5787.0,5787.0
FKWL,3881,2007-08-03,2022-12-30,0,,,missing,,ok,3881.0,3881.0
