ticker,rows,start,end,shares_rows,shares_start,shares_end,shares_status,failure_reason,status,shares_missing,turnover_missing
COOTW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CORZ,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CORZW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CORZZ,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CPBI,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CRAC,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CRACR,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CRACU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CRACW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CRAN,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CRANR,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CRANU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CRAQ,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CRAQR,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CRAQU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CRE,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CRESW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CREV,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CREVW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CRGOW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CRMLW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CRWV,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CSAI,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CTNM,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CTNT,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CTW,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CUB,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CUBWU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CUBWW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CUPR,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CURR,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CURX,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CV,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CVKD,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CWD,0,,,0,,,missing_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),missing,,
CXAIW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
CYCU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
CYCUW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DAAQ,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DAAQU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DAAQW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DAIC,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DAICW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DAVEW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DCOMG,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DEFT,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DEVS,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DFDV,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DFDVW,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DFLIW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DFSCW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DGNX,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DHCNL,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DJTWW,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DKI,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DLXY,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DMAA,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DMAAR,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DMAAU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DMII,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DMIIR,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DMIIU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DNMX,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DNMXU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DNMXW,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DRDB,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DRDBU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DRDBW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DRMAW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DRTSW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DSAC,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DSACU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DSACW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DSY,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DSYWW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DTCK,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DTSQ,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DTSQR,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DTSQU,0,,,0,,,missing_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),missing,,
DTSTW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
DXST,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DYOR,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DYORU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
DYORW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
ECXWW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
EDBLW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
EDHL,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
EFTY,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
EGHA,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
EGHAR,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
EGHAU,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
EHGO,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
EHLD,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
EIKN,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
ELAB,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
ELOG,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
ELPW,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
ELVR,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
ELWT,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
EMAT,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
EMIS,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
EMISR,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
EMPG,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
ENGNW,0,,,0,,,missing_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),missing,,
ENGS,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
ENLT,0,,,0,,,missing_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",missing,,
EPRX,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
EPSM,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
EQPT,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
ERNAW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
ESGLW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
ESHA,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
ESHAR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
ESLAW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
ETHM,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
ETHMU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
ETHMW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
ETOR,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
ETS,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
EUDAW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
EURK,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
EURKR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
EURKU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
EVLVW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
EVOX,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
EVOXU,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
EVOXW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
EXOZ,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
EZRAW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
FACT,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FACTU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FACTW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
FATN,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FBGL,0,,,0,,,empty_ohlc,YFRateLimitError('Too Many Requests. Rate limited. Try after a while.'),empty,,
FBLA,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FBLG,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FBYD,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FBYDW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
FCHL,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FDSB,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FEBO,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FERA,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FERAR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
FERAU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FFAIW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
FGIIU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FGIWW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
FGL,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FGMC,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FGMCR,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
FGMCU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FIGR,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FIGX,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FIGXU,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FIGXW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
FITBM,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FLDDW,0,,,0,,,empty_ohlc,possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01),empty,,
FLX,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FLY,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FLYE,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
FMFC,0,,,0,,,empty_ohlc,"possibly delisted; no price data found  (1d 2007-01-01 -> 2023-01-01) (Yahoo error = ""Data doesn't exist for startDate = 1167627600, endDate = 1672549200"")",empty,,
